검색조건
대출기간,2026-01-01 ~ 2026-07-03
성별,전체
연령,3,4학년(10~11세)
지역,전체
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2026-07-04
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"617","미야옹 마음 분식점","주미 글 ;안병현 그림","터닝페이지","2025","1","9791193650257","74810","813.7","455",
"620","내 멋대로 선생님 뽑기 ","최은옥 글 ;김무연 그림","김영사","2022","","9788934974369","73810","813.7","454",
"620","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","32","9791164136865","77400","507.5","454",
"620","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","34","9791164138234","77400","507.5","454",
"620","슈뻘맨 무인편의점 히어로","원작: 슈뻘맨 ;그림: 돌만","샌드박스네트워크","2025","1","9791192504537","77810","810","454",
"624","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","54","9788950922955","77720","711.4","452",
"624","낭만 강아지 봉봉","홍민정 글 ;김무연 그림","다산북스","2022","5","9791130648040","74810","813.7","452",
"624","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","14","9791164064243","74830","833.6","452",
"624","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","7","9791168411333","77890","219","452",
"624","비밀요원 레너드","글: 박설연 ;그림: 김덕영","아울북(북이십일 아울북)","2022","19","9791171175192","74810","813.7","452",
"629","구팡맨 구드래곤 ","박현숙 글 ;이경석 그림","다산북스","2025","","9791130669403","74810","813.7","451",
"629","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","35","9791164136964","77400","507.5","451",
"629","태어나 보니 저출생 ","오선경 글 ;무디 그림","풀빛","2025","","9791194636281","73810","813.7","451",
"629","빨간내복야코 역사 속 잼민이 vs 잼민이","원작: 빨간내복야코 ;그림: 식혜","Yaya Tribe(야야트라이브)","2024","1","9791198889607","77900","909","451",
"633","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","6","9788950971410","74800","219","450",
"633","(읽으면서 바로 써먹는) 어린이 세계사 퀴즈","글·그림 : 한날","파란정원","2023","2","9791158682712","73030","909","450",
"633","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","42","9791162334669","77400","400","450",
"633","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","2","9791164136438","77490","472","450",
"633","변호사 어벤저스 :어린이 법학 동화","글: 고희정 ;그림: 최미란","가나문화콘텐츠","2024","9","9791168091306","74810","360","450",
"633","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","8","9791168412712","77890","219","450",
"639","김영하의 세계문학 원정대","기획 및 해설: 김영하 ;정보 글: 김지혜","김영사","2023","1","9788934966104","77800","809","449",
"639","만화 한국 신화 :어린이를 위한 우리 인문학","글: 박정효 ;김기수","다산북스","2023","7","9791130662909","77810","219","449",
"639","드래곤 마스터","글: 트레이시 웨스트 ;옮김: 윤영","다산북스","2023","1","9791130696812","74840","843","449",
"642","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","55","9788950942274","77720","711.4","448",
"642","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","44","9791162337561","77400","400","448",
"642","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","1","9791164135226","77890","219","448",
"645","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","57","9788950970901","77720","711.4","447",
"645","어느 날, 귀신이 되었다","글: 곽규태 ;그림: 유영근","지학사","2025","3","9791162042076","74810","813.7","447",
"645","김영하의 세계문학 원정대","기획 및 해설: 김영하 ;정보 글: 김지혜","김영사","2023","6","9791173322600","77800","809","447",
"648","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","24","9788950971595","74800","219","446",
"648","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","60","9791171171255","77720","711.4","446",
"650","뉴욕 양말 탐정단 ","샤넬 밀러 지음 ;심연희 옮김","푸른책들","2025","","9788961709989","73840","843","445",
"651","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","7","9788950971427","74800","219","444",
"651","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","27","9791164130399","77400","507.5","444",
"651","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","6","9791164139927","77890","219","444",
"654","마지막 레벨 업 :윤영주 장편동화 ","지은이: 윤영주 ;그린이: 안성호","창비","2021","","9788936443177","73810","813.7","443",
"654","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","24","9791162334898","77400","507.5","443",
"654","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","3","9791164137435","77490","472","443",
"654","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","1","9791190980432","77800","810","443",
"654","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","2","9791190980593","77800","810","443",
"654","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","11","9791193487051","74900","001","443",
"660","잘못 뽑은 반장 ","이은재 글 ;서영경 그림","김영사","2009","","9788934933700","73810","813.6","442",
"661","수상한 이웃집 시노다","도미야스 요코 글 ;송지현 옮김","다산북스","2023","3","9791130642734","74830","833.6","441",
"662","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","13","9791164064281","74830","833.6","440",
"663","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","49","9788950989804","77720","711.4","438",
"663","조물조물 우동냥 :반죽에서 나왔다냥! ","스케랏코 동화 ;채다인 옮김","책읽는곰","2025","","9791158365462","74830","833.6","438",
"663","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","25","9791162337479","77400","507.5","438",
"663","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","2","9791164135851","77890","219","438",
"663","자본주의 편의점","정지은,김미연 그림","가나문화콘텐츠","2024","2","9791168091689","74320","320","438",
"663","환생학교 요괴반 :웃소의 판타지 미션 코믹북","원작: 웃소 ;그림: 파키나미","미래엔","2023","2","9791168416864","77810","810","438",
"669","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","47","9788950984748","77720","711.4","437",
"669","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","33","9791164137633","77400","507.5","437",
"671","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","56","9788950942694","77720","711.4","436",
"671","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","48","9788950987749","77720","711.4","436",
"671","사고뭉치 소방관 오케이","강효미 글 ;김경희 그림","길벗스쿨","2024","1","9791164067169","74810","813.7","436",
"671","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","12","9791193487068","74900","001","436",
"675","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","37","9788937838330","77400","400","435",
"675","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","5","9788950971403","74800","219","435",
"675","(똥볶이 할멈의) 힘 주는 말 ","글: 강효미 ;그림: 김무연","따끈따끈책방","2025","","9791198948724","77810","199","435",
"678","(내 멋대로) 친구 뽑기 ","최은옥 글 ;김무연 그림","김영사","2016","","9788934993483","73810","813.7","434",
"678","(읽으면서 바로 써먹는) 어린이 OX 퀴즈 ","글·그림: 한날","파란정원","2024","","9791158682934","73030","031","434",
"678","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","26","9791162339176","77400","507.5","434",
"678","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","9","9791168411937","77890","219","434",
"678","야광 코딱지","글: 도대체 ;그림: 심보영","위즈덤하우스","2025","1","9791171714100","74810","813.7","434",
"678","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","11","9791173714498","74490","527.386","434",
"684","아무거나 문방구 :정은정 동화","지은이: 정은정 ;그린이: 유시연","창비","2024","2","9788936448899","73810","813.6","433",
"684","암행어사 박아지","천효정 글 ;호산 그림","비룡소","2024","1","9788949143019","74800","813.7","433",
"684","(읽으면서 바로 써먹는) 어린이 세계 여행 ","글·그림: 한날","파란정원","2023","","9791158682798","73900","980","433",
"684","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","1","9791164384808","77490","527.386","433",
"684","하고 싶은 공부 :최재천과 함께하는 어린이 성장 동화 ","최재천,함주해 그림","김영사","2025","","9791173320835","73810","813.7","433",
"684","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","69","9791173577079","77720","711.4","433",
"690","천하제일 치킨 쇼 ","이희정 글 ;김무연 그림","비룡소","2023","","9788949121994","74800","813.7","432",
"690","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","15","9791193487273","74900","001","432",
"692","내 멋대로 나 뽑기 ","최은옥 글 ;김무연 그림","김영사","2018","","9788934993865","73810","813.7","431",
"692","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","9","9788950971441","74800","219","431",
"692","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","43","9791162335741","77400","400","431",
"692","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","3","9791164389889","77490","527.386","431",
"696","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","46","9788950982898","77720","711.4","430",
"696","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","50","9788950993153","77720","711.4","430",
"698","담을 넘은 아이 ","김정민 글 ;이영환 그림","비룡소","2019","","9788949121857","74800","813.7","429",
"698","귀신 문제 해결단 ","쏘퍼니 글·그림","비룡소","2025","","9788949168111","74800","813.7","429",
"698","벌거벗은 세계사","글: 이현희,최호정","아울북(북이십일 아울북)","2022","1","9788950900830","74900","909","429",
"698","백 번 산 고양이 백꼬선생","정연철 글 ;오승민 그림","우리학교","2022","1","9791167550736","73810","813.7","429",
"698","설전도 수련관","글: 김경미 ;그림: 센개","따끈따끈책방","2022","2","9791190409315","74810","813.7","429",
"698","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","3","9791197578434","74900","001","429",
"704","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","39","9788937889981","77400","400","428",
"704","우리는 여름 :윤슬빛 장편동화 ","글쓴이: 윤슬빛 ;그린이: 남수현","책읽는곰","2024","","9791158364809","74810","813.7","428",
"706","정재승의 인류 탐험 보고서","글: 차유진,그림: 김현민","아울북(북이십일 아울북)","2021","2","9788950996512","74400","471","427",
"707","팥빙수 눈사람 펑펑 :나은 동화","지은이: 나은 ;그린이: 보람","창비","2024","3","9788936448967","73810","813.7","426",
"708","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","4","9788950977405","74900","980.2","425",
"708","열세 살 외과의사 도우리","글: 임은하 ;그림: 하루치","아울북(북이십일 아울북)","2024","1","9791171179152","74810","813.7","425",
"710","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","30","9788950971656","74800","219","424",
"710","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","20","9788950995034","74900","980.2","424",
"712","내 멋대로 동생 뽑기 ","최은옥 글 ;김무연 그림","김영사","2019","","9788934994947","73810","813.7","423",
"712","단톡방을 나갔습니다","글: 신은영 ;그림: 히쩌미","소원나무","2025","2","9791174760050","74800","813.7","423",
"714","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","1","9788937838309","74840","843","422",
"715","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","28","9788950971632","74800","219","421",
"715","거짓말주의보 ","이경아 글 ;김연제 그림","한솔수북","2025","","9791194439141","74810","813.7","421",
"717","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","10","9788950971458","74800","219","420",
"717","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","5","9791164138920","77890","219","420",
"717","(빨간내복야코) 수상한 발명품","원작: 빨간내복야코","샌드박스네트워크","2024","1","9791192504452","77400","400","420",
"720","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","40","9788937856648","77400","400","419",
"721","슈뻘맨의 슈퍼 상식 월드컵","원작: 슈뻘맨 ;그림: 이혜림","김영사","2024","1","9788934911289","77030","031","418",
"721","만화 한국 신화 :어린이를 위한 우리 인문학","글: 박정효 ;김기수","다산북스","2023","4","9791130698441","77810","219","418",
"721","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","23","9791162334041","77400","507.5","418",
"721","(추리 천재) 엉덩이 탐정","트롤 글·그림 ;김정화 옮김","미래엔","2016","10","9791164137053","74830","833.6","418",
"721","환생학교 요괴반 :웃소의 판타지 미션 코믹북","원작: 웃소 ;그림: 파키나미","미래엔","2023","3","9791168417878","77810","810","418",
"721","뚜식이의 과학 일기 :상상 초월! 호기심 폭발! 과학 스토리!","원작: 뚜식이 ;그림: 신혜영","서울문화사","2025","2","9791169233927","74000","400","418",
"721","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","7","9791171174959","74400","472","418",
"728","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","25","9788950971601","74800","219","417",
"728","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","26","9788950971618","74800","219","417",
"728","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","16","9788950991722","74900","980.2","417",
"728","이상한 무인 라면 가게 ","서아람 글 ;안병현 그림","라곰스쿨","2025","5","9791193939253","77810","813.7","417",
"732","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","6","9788937884931","77400","507.5","416",
"732","이건 진짜 비밀인데! ","강경수,밤코 그림","길벗어린이","2025","","9788955828184","73810","813.7","416",
"732","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","1","9791164135738","77490","472","416",
"732","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","18","9791168416789","74840","843","416",
"732","슈뻘맨의 슈퍼 상식 월드컵","원작: 슈뻘맨 ;그림: 이혜림","김영사","2024","2","9791173320989","77030","031","416",
"737","마지막 레벨 업 :윤영주 장편동화 ","지은이: 윤영주 ;그린이: 안성호","창비","2021","317","9788936443177","73810","813.7","415",
"737","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","38","9788937838347","77400","400","415",
"737","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","45","9788950980801","77720","711.4","415",
"737","만화 한국 신화 :어린이를 위한 우리 인문학","글: 박정효 ;김기수","다산북스","2023","5","9791130698458","77810","219","415",
"737","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","16","9791168410480","74840","843","415",
"737","제1회 안타까운 동물 자랑 대회 ","감수: 이마이즈미 다다아키 ;도쿠나가 아키코","위즈덤하우스","2025","","9791171715350","73490","490","415",
"737","급식왕 go","원작: 급식왕 ;그림: 구은미","샌드박스네트워크","2022","9","9791192504353","74810","810","415",
"744","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","3","9791164136667","77890","219","414",
"744","설전도 수련관","글: 김경미 ;그림: 센개","따끈따끈책방","2022","3","9791198511546","74810","813.7","414",
"746","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","4","9788937883316","77400","507.5","413",
"746","모두의 수영장 ","신현경 글 ;노예지 그림","인플루엔셜","2025","4","9791168343252","77810","813.7","413",
"746","드래곤 히어로","글: 이재문 ;그림: 김지인","김영사","2025","2","9791173323355","74810","813.7","413",
"749","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","9","9788937899010","77400","507.5","412",
"749","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","12","9791162331101","74840","843","412",
"749","김난도의 미래 트렌드 연구실 :세상의 변화를 읽는 어린이 트렌드 수업","글: 서지원 ;그림: 도니패밀리","아울북(북이십일 아울북)","2025","1","9791173574849","74500","331","412",
"749","급식왕 go","원작: 급식왕 ;그림: 구은미","샌드박스네트워크","2022","8","9791192504018","74810","810","412",
"749","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","10","9791193487037","74900","001","412",
"754","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","13","9788937899232","77400","507.5","411",
"754","비밀요원 레너드","글: 박설연 ;그림: 김덕영","아울북(북이십일 아울북)","2022","18","9791171173310","74810","813.7","411",
"754","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","10","9791171179732","74400","472","411",
"757","환생학교 요괴반 :웃소의 판타지 미션 코믹북","원작: 웃소 ;그림: 파키나미","미래엔","2023","4","9791168418646","77810","810","410",
"758","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","34","9788937839719","77400","400","409",
"758","(권일용 프로파일러의) 사라진 셜록 홈즈 ","글: 한주이 ;원작: 아서 코난 도일","아울북(북이십일 아울북)","2023","2","9788950927899","74810","813.7","409",
"758","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","19","9788950994594","74900","980.2","409",
"758","5번 레인 ","은소홀 글 ;노인경 그림","문학동네","2020","82","9788954674638","73810","813.7","409",
"758","(읽으면서 바로 써먹는) 어린이 신체 관용구 ","글·그림: 한날","파란정원","2021","","9791158681999","73710","714","409",
"763","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","12","9788937899225","77400","507.5","408",
"763","만화 한국 신화 :어린이를 위한 우리 인문학","글: 박정효 ;김기수","다산북스","2023","3","9791130698434","77810","219","408",
"763","(읽으면서 바로 써먹는) 어린이 맞춤법 행성 ","글·그림: 한날","파란정원","2023","","9791158682538","73710","711","408",
"763","슈뻘맨의 슈퍼 상식 월드컵","원작: 슈뻘맨 ;그림: 이혜림","김영사","2024","3","9791173322822","77030","031","408",
"767","(읽으면서 바로 써먹는) 어린이 공포의 수학 퍼즐","글·그림: 한날","파란정원","2025","1","9791158683054","73410","410","407",
"767","24분 편의점 :과학동화","김희남 글 ;이유진 그림","이퍼블릭","2025","2","9791169514118","73400","400","407",
"767","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈드림","2019","2","9791189001278","77900","909","407",
"767","천하무적 개냥이 수사대","이승민 글 ;하민석 그림","위즈덤하우스","2020","1","9791190786508","74810","813.7","407",
"767","급식왕 go","원작: 급식왕 ;그림: 구은미","샌드박스네트워크","2022","7","9791197808210","74810","810","407",
"772","김영하의 세계문학 원정대","기획 및 해설: 김영하 ;정보 글: 김지혜","김영사","2023","2","9788934946618","77800","809","406",
"772","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","28","9788950958237","74900","980.2","406",
"772","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","19","9788950971540","74800","219","406",
"772","환생학교 요괴반 :웃소의 판타지 미션 코믹북","원작: 웃소 ;그림: 파키나미","미래엔","2023","6","9791173476969","77810","810","406",
"772","이루의 세상 ","정설아 글 ;오승민 그림","사회평론주니어","2025","","9791197407062","73810","813.7","406",
"777","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","14","9788950971496","74800","219","405",
"777","어쩔뚱땡! 고구마머리TV :호기심·상상력이 숙쑥 자라나는 과학학습만화","글: 서동건 ;이정태","아울북(북이십일 아울북)","2021","3","9788950998363","74400","400","405",
"779","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","16","9788950971519","74800","219","404",
"779","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","5","9788950978358","74900","980.2","404",
"779","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","1","9791189001261","77900","909","404",
"782","내 멋대로 아빠 뽑기 ","최은옥 글 ;김무연 그림","김영사","2017","","9788934993711","73810","813.7","403",
"782","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","3","9788950937454","74400","472","403",
"782","설민석의 삼국지 대모험","원작: 나관중 ;만화: 스튜디오 담","Dankkum i(단꿈아이)","2021","25","9791193031582","77820","823.5","403",
"782","감정 레스토랑 ","글: 신은영 ;그림: 메","소원나무","2023","","9791193207192","74800","813.7","403",
"782","나의 열두 살에게 ","글·그림: 소복이","나무의말","2025","","9791198860569","77810","810","403",
"787","쉿! 안개초등학교","지은이: 보린 ;그린이: 센개","창비","2021","1","9788936448059","74810","813.7","402",
"787","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","1","9788950942403","74400","472","402",
"787","(읽으면서 바로 써먹는) 어린이 세계사 퀴즈","글·그림 : 한날","파란정원","2023","1","9791158682637","73030","909","402",
"787","SNS 가족 ","윤숙희 글 ;모예진 그림","미래엔","2022","","9791168412453","74810","813.7","402",
"791","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","10","9788937899027","77400","507.5","401",
"792","김영하의 세계문학 원정대","기획 및 해설: 김영하 ;정보 글: 김지혜","김영사","2023","4","9788934911302","77800","809","400",
"792","도깨비폰을 개통하시겠습니까? :박하익 장편동화 ","지은이: 박하익 ;그린이: 손지희","창비","2018","292","9788936442927","73810","813.7","400",
"792","이상한 무인 편의점 ","서아람 글 ;안병현 그림","라곰스쿨","2024","3","9791189686987","77810","813.7","400",
"795","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","13","9791162339138","74840","843","399",
"795","환생학교 요괴반 :웃소의 판타지 미션 코믹북","원작: 웃소 ;그림: 파키나미","미래엔","2023","5","9791173470196","77810","810","399",
"795","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","68","9791173575051","77720","711.4","399",
"798","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","18","9788950971533","74800","219","398",
"798","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","11","9788950984144","74900","980.2","398",
"798","(이상한 과자 가게) 전천당 :공식 가이드북 ","글: 히로시마 레이코 ;옮긴이: 김정화","길벗스쿨","2022","","9791164064366","74830","833.6","398",
"798","말랑콩떡 히어로","이승민 글 ;박우희 그림","한빛에듀","2025","1","9791169213226","73810","813.7","398",
"798","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","3","9791189001322","77900","909","398",
"803","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","35","9788937839726","77400","400","397",
"803","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","3","9788937883309","77400","507.5","397",
"803","천개산 패밀리","박현숙 글 ;길개 그림","특서주니어","2023","2","9791167030870","73810","813.7","397",
"803","불꽃 수영 대회 ","신현경 글 ;노예지 그림","인플루엔셜","2025","","9791168342491","77810","813.7","397",
"803","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","44","9791171174263","74800","219","397",
"803","설민석의 삼국지 대모험","원작: 나관중 ;만화: 스튜디오 담","Dankkum i(단꿈아이)","2021","24","9791193031575","77820","823.5","397",
"803","설전도 수련관","글: 김경미 ;그림: 센개","따끈따끈책방","2022","4","9791198511584","74810","813.7","397",
"810","소능력자들","김하연 글 ;송효정 그림","초록개구리","2017","1","9791157820627","74800","813.7","396",
"810","고민을 들어줘 닥터 별냥","이지음 글 ;문채빈 그림","꿈터","2023","1","9791167390943","74810","813.7","396",
"810","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","46","9791171174287","74800","219","396",
"810","십 년 가게","히로시마 레이코 글 ;이소담 옮김","위즈덤하우스 미디어그룹","2020","1","9791190630672","74830","833.6","396",
"810","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","4","9791197578441","74900","001","396",
"815","암행어사 박아지","천효정 글 ;호산 그림","비룡소","2024","2","9788949143026","74800","813.7","395",
"815","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","27","9788950934552","74900","980.2","395",
"815","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","37","9788950941628","74800","219","395",
"815","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","2","9788950974329","74900","980.2","395",
"815","급식왕 go","원작: 급식왕 ;그림: 구은미","북이십일","2020","5","9788950992194","74810","810","395",
"815","만화 한국 신화 :어린이를 위한 우리 인문학","글: 박정효 ;김기수","다산북스","2023","6","9791130644097","77810","219","395",
