검색조건
대출기간,2026-01-01 ~ 2026-07-03
성별,전체
연령,유아(6~7세)
지역,전체
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2026-07-04
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"856","급식실의 달평 씨 :신민재 그림책 ","신민재","책읽는곰","2024","113","9791158364960","77810","813.7","180",
"856","장수풍뎅이 호텔 ","마누 몬토야 지음 ;김윤정 옮김","머스트비","2025","","9791160342468","77870","873","180",
"862","동백 호빵 :백유연 그림책 ","글·그림: 백유연","웅진씽크빅","2024","132","9788901290706","74810","813.7","179",
"862","모모와 토토 생일 파티 ","김슬기 지음","보림(보림출판사)","2025","","9788943318017","77810","813.7","179",
"862","우다다 꽁냥파크 ","권혁진 글 ;심보영 그림","비룡소","2023","","9788949168081","74800","813.7","179",
"862","계란 좀 빌려줄래요 ","장수경 지음","뜨인돌출판","2023","","9788958070009","77810","813.7","179",
"862","타키포오 코믹 어드벤처","원작: 캐릭온TV ;그림: 김규태","대원씨아이","2023","1","9791169794879","77810","810","179",
"862","멍멍말 통역사 김야옹 ","글: 강효미 ;그림: 윤태규","아울북(북이십일 아울북)","2024","1","9791171178155","74810","813.7","179",
"862","싱싱한 채소나라 ","민키 글·그림","김영사","2025","","9791173322426","77810","813.7","179",
"869","뒷집 준범이 ","이혜란 지음","보림출판사","2011","","9788943308629","77810","813.7","178",
"869","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","3","9788950976118","74900","980.2","178",
"869","아빠는 회사에서 내 생각 해? ","김영진 글·그림","길벗어린이","2015","","9788955823240","77810","813.7","178",
"869","도넛 펭타 :수상한 펭귄과 도넛 트럭 ","시바타 케이코 글·그림 ;황진희 옮김","길벗어린이","2024","","9788955827200","74800","833.6","178",
"869","밥 먹을 때 똥 얘기 하지 마 ","허은순 글 ;김이조 그림","보리","2013","1","9788984287853","74810","813.7","178",
"869","엄마 몰래 강아지를 키우는 방법 :나의 엉뚱 발랄 반려 동물 키우기 대작전 ","루카 토르톨리니 글 ;박재연 옮김","현대지성","2025","","9791139722017","77860","863","178",
"869","초밥이 빙글빙글 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2016","3","9791158360245","77830","833.6","178",
"869","(읽으면서 바로 써먹는) 어린이 명심보감 ","글·그림: 한날","파란정원","2020","","9791158681791","73710","199","178",
"869","모두의 수영장 ","신현경 글 ;노예지 그림","인플루엔셜","2025","4","9791168343252","77810","813.7","178",
"869","(비밀요원 레너드) 추억의 놀이 대작전","글: 한리라 ;그림: 퍼니툰","아울북(북이십일 아울북)","2024","1","9791171173815","74810","813.7","178",
"869","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","2","9791171722747","77810","031","178",
"869","(처음 읽는) 삼국지","원작: 나관중 ;그림: 한현동","미래엔","2024","1","9791173111402","77820","823.5","178",
"869","슈뻘맨의 숨은 범인 찾기 :두뇌 개발 액티비티 코믹북 ","슈뻘맨 원작 ;류수형 그림","미래엔","2025","1","9791173473876","77810","810","178",
"869","(흔한남매) 별난 세계 여행","흔한남매 원작 ;정주연 그림","미래엔","2023","5","9791173479977","74810","980.2","178",
"869","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","9","9791193031711","77890","219","178",
"869","충치 도시 ","나카가키 유타카 글·그림 ;손진우 옮김","노는날","2023","","9791198000057","77800","833.6","178",
"885","그것만 있을 리가 없잖아 ","요시타케 신스케 글·그림 ;고향옥 옮김","김영사","2019","","9788934995357","77830","833.6","177",
"885","소원 떡집 ","김리리 글 ;이승현 그림","비룡소","2020","","9788949162058","74800","813.7","177",
"885","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","4","9788950977405","74900","980.2","177",
"885","커다란 크리스마스트리가 있었는데 ","로버트 배리 글·그림 ;김영진 옮김","길벗어린이","2014","","9788955823073","77840","843","177",
"885","구름 주스 ","글·그림: 문채빈","미래엔","2020","","9791164134830","77810","813.7","177",
"885","선녀 세탁소 :한진희 그림책 ","글·그림: 한진희","북극곰","2025","","9791165884512","74810","813.7","177",
"885","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","15","9791168411944","74830","833.6","177",
"885","타키포오 코믹 어드벤처","원작: 캐릭온TV ;그림: 김규태","대원씨아이","2024","4","9791171249466","77810","810","177",
"885","우리는 인기 만점 1학년 ","쓰치다 노부코 글 그림 ;고향옥 옮김","파스텔하우스","2022","","9791197494239","77830","833.6","177",
"885","귤이랑 노래해 ","김미희 글 ;백유연 그림","키다리","2025","","9791198960122","77810","813.7","177",
"895","(내 멋대로) 친구 뽑기 ","최은옥 글 ;김무연 그림","김영사","2016","","9788934993483","73810","813.7","176",
"895","만복이네 떡집 ","김리리 글 ;이승현 그림","비룡소","2010","354","9788949161341","74800","813.7","176",
"895","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019-2020","38","9788950981624","77720","711.4","176",
"895","동굴 안에 뭐야? :김상근 그림책 ","글·그린이: 김상근","한림출판사","2020","","9788970947891","77810","813.7","176",
"895","똥벼락","김회경 글;조혜란 그림","사계절출판사","2001","","9788971967751","77850","813.6","176",
"895","(읽으면서 바로 써먹는) 어린이 고사성어 ","글·그림: 한날","파란정원","2018","","9791158681531","73710","714","176",
"895","(읽으면서 바로 써먹는) 어린이 세계사 퀴즈","글·그림 : 한날","파란정원","2023","1","9791158682637","73030","909","176",
"895","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","9","9791164135646","74830","833.6","176",
"895","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","11","9791164137619","74830","833.6","176",
"895","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","17","9791165382940","74910","911","176",
"895","(곤충 탐정) 정브르","원작: 정브르 ;그림: 도니패밀리","서울문화사","2022","1","9791169235204","74490","495","176",
"895","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","3","9791172036669","77810","031","176",
"895","정브르의 거대 생물 일기 ","지음: 정브르","서울문화사","2025","","9791173714146","74490","491","176",
"895","빨간내복야코","원작: 빨간내복야코 ;글·그림: 서후","샌드박스네트워크","2023","3","9791192504384","74810","810","176",
"895","옛날 옛적 시간을 굽는 빵집 ","김주현 글 ;도아마 그림","노란상상","2025","","9791193074930","77810","813.7","176",
"895","세상에서 가장 힘이 센 말 ","이현정 글 ;이철민 그림","달달books(달달북스)","2020","","9791196981600","77810","813.7","176",
"911","별 조각 상점 ","글·그림: 토마쓰리","웅진씽크빅","2024","117","9788901281728","74810","813.7","175",
"911","오리 부리 이야기 ","황선애 글 ;간장 그림","비룡소","2022","","9788949162386","74800","813.7","175",
"911","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","30","9788950980061","77720","711.4","175",
"911","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019-2020","33","9788950981570","77720","711.4","175",
"911","자모자모 변신 감자 ","김태호 글 ;보람 그림","다산북스","2025","","9791130664255","73810","813.7","175",
"911","기차가 덜컹덜컹 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2015","28","9791158360061","77830","833.6","175",
"911","으리으리한 개집 ","유설화 글·그림","책읽는곰","2017","","9791158360351","77810","813.7","175",
"911","아빠의 이상한 퇴근길 :김영진 그림책 ","지은이: 김영진","책읽는곰","2018","","9791158361112","77810","813.7","175",
"911","아빠, 잠이 도망갔어! ","임수정 글 ;김슬기 그림","한울림","2022","","9791163931188","77810","813.7","175",
"911","동구와 친구들 :김고운 그림책 ","글·그림: 김고운","천개의바람","2025","","9791165736347","77810","813.7","175",
"911","미스터리 보건실 냥쌤","주미 글 ;김이주 그림","Dolphin Books(돌핀북)","2025","2","9791193487242","74810","813.7","175",
"922","그렇게 그렇게 ","요시타케 신스케 글·그림 ;양지연 옮김","김영사","2021","","9788934990338","77830","833.6","174",
"922","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","16","9788950977009","77720","711.4","174",
"922","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","19","9788950977030","77720","711.4","174",
"922","미안하고 고맙고 사랑해 ","김영진 글·그림","길벗어린이","2016","","9788955823486","77810","813.7","174",
"922","왜 맞춤법에 맞게 써야 돼? ","박규빈 글·그림","길벗어린이","2017","","9788955823875","77810","711","174",
"922","따라쟁이 아니거든! ","김민정 글 ;김잔디 그림","책읽는곰","2025","","9791158365240","74810","813.7","174",
"922","추리 천재 엉덩이 탐정과 카레 사건 ","트롤 글·그림 ;김정화 옮김","미래엔","2019","","9791164130764","74830","833.6","174",
"922","사자마트 ","김유 글 ;소복이 그림","천개의바람","2023","137","9791165734091","77810","813.7","174",
"922","말랑콩떡 히어로","이승민 글 ;박우희 그림","한빛에듀","2025","1","9791169213226","73810","813.7","174",
"922","(곤충 탐정) 정브르","원작: 정브르 ;그림: 도니패밀리","서울문화사","2022","2","9791169235570","74490","495","174",
"922","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","11","9791173570988","74400","472","174",
"922","엄마는 모를걸? :심은지 그림책 ","지은이: 심은지","봄볕","2022","","9791190704731","77810","813.7","174",
"922","새콤달콤 김치 대회 :서유진 그림책 ","글·그림: 서유진","노는날","2025","","9791194722151","77810","813.7","174",
"935","도서관에 간 사자","글: 미셸 누드슨;옮김: 홍연미","웅진씽크빅","2007","","9788901060316","74840","843","173",
"935","층간소음의 비밀 :변정원 그림책 ","지은이: 변정원","보림(보림출판사)","2023","","9788943315931","77810","813.7","173",
"935","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","31","9788950941567","74800","219","173",
"935","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","20","9788950977047","77720","711.4","173",
"935","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","21","9788950979973","77720","711.4","173",
"935","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","28","9788950980047","77720","711.4","173",
"935","다정한 빵집 ","정연숙 글 ;릴리아 그림","논장","2024","","9788984145337","77810","813.7","173",
"935","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","1","9791164384808","77490","527.386","173",
"935","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","16","9791168415218","74830","833.6","173",
"935","브레드이발소 :천재 이발사 등장 ","원작·글·그림: 몬스터스튜디오","한솔수북","2020","1","9791170286790","77810","813.7","173",
"935","빵 공장이 들썩들썩 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2015","1","9791185564951","77830","833.6","173",
"946","사계절 목욕탕 ","글·그림: 김효정","웅진주니어","2021","","9788901250205","74810","813.7","172",
"946","친구의 전설 :이지은 그림책 ","글·그림: 이지은","웅진씽크빅","2023","","9788901277158","74800","813.7","172",
"946","조용희 청소기 :김보라 그림책 ","지은이: 김보라","창비","2023","","9788936429027","77810","813.7","172",
"946","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019-2020","40","9788950981648","77720","711.4","172",
"946","콩콩콩콩 :지영우 그림책 ","글·그림: 지영우","달리","2023","","9788959984626","77810","813.7","172",
"946","(읽으면서 바로 써먹는) 어린이 퀴즈 ","글·그림: 한날","파란정원","2019","","9791158681609","73030","031","172",
"946","진짜 일 학년 시험을 치다! ","신순재 글 ;김이조 그림","천개의바람","2023","","9791165734275","77810","813.7","172",
"946","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","60","9791171171255","77720","711.4","172",
"946","(흔한 남매) 세계사 탐험대","원작: 흔한남매,그림: 팀키즈","김영사","2024","4","9791173322907","77900","909","172",
"946","코끼리가 꼈어요 ","글: 박준희 ;그림: 한담희","책고래","2018","","9791187439578","77810","813.7","172",
"946","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","6","9791188874088","74910","911","172",
"946","요술 안경 ","글·그림: 주현조","고래뱃속","2025","","9791193138809","77810","813.7","172",
"958","수박 행성 ","상자 글 ;이수현 그림","이론과실천","2022","","9788931341430","77810","813.7","171",
"958","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","19","9788950971540","74800","219","171",
"958","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","6","9788950979317","74900","980.2","171",
"958","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","10","9788950983369","74900","980.2","171",
"958","어쩔뚱땡! 고구마머리TV :호기심·상상력이 숙쑥 자라나는 과학학습만화","글: 서동건 ;이정태","아울북(북이십일 아울북)","2021","1","9788950994747","74400","400","171",
"958","애너벨과 신기한 털실 ","맥 바넷 글 ;홍연미 옮김","길벗어린이","2013","","9788955822564","77840","843","171",
"958","달걀 탈출 놀이 ","조리 존 글 ;김경희 옮김","길벗어린이","2024","","9788955827446","74800","843","171",
"958","엄마 아빠 결혼 이야기","윤지회 (지은이)","사계절","2016","","9788958289845","77810","813.8","171",
"958","오싹오싹 키즈 카페 :김용희 그림책 ","김용희","책읽는곰","2024","115","9791158365097","77810","813.7","171",
"958","난 충분히 멋져 ","알렉스 라티머 글·그림 ;도은선 옮김","제이포럼","2025","","9791194834007","77840","843","171",
"968","판다 여행사 ","노하나 하루카 글·그림 ;송지현 옮김","김영사","2022","","9788934940746","73830","833.6","170",
"968","내 멋대로 나 뽑기 ","최은옥 글 ;김무연 그림","김영사","2018","","9788934993865","73810","813.7","170",
"968","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","32","9788950941574","74800","219","170",
"968","게임하고 싶어! ","김영진 글·그림","길벗어린이","2022","16","9788955826432","74810","813.7","170",
"968","유치원 처음 가는 날 ","김영진 글·그림","길벗어린이","2023","","9788955826920","74810","375.1","170",
"968","문 밖에 사자가 있다 ","윤아해 글 ;조원희 그림","뜨인돌출판","2023","","9788958079484","77810","813.7","170",
"968","나는 나의 주인 ","채인선 글 ;안은진 그림","토토북","2010","","9788964960035","73190","189","170",
"968","연이와 버들 도령 ","백희나","책읽는곰","2022","","9791158362836","77810","813.7","170",
"968","맛 탐정 림보와 사라진 요리책 ","함지슬 글 ;허아성 그림","책읽는곰","2024","","9791158364717","74810","813.7","170",
"968","곤충보다 작아진 정브르 :생물 학습 만화","원작: 정브르 ;그림: 강신영","겜툰","2022","5","9791168440630","77490","491","170",
"968","곤충보다 작아진 정브르 :생물 학습 만화","원작: 정브르 ;그림: 강신영","겜툰","2022","6","9791168440968","77490","491","170",
"968","밥스 패밀리 :어린이를 위한 미스터리 코믹 추리 동화","글: 이연지 ;그림: 이정화","겜툰","2021","1","9791190980258","77800","813.7","170",
"968","디스코 팡팡 소시지 :박세랑 그림책 ","글·그림: 박세랑","Fika Junior(피카주니어)","2022","","9791197419164","77810","813.7","170",
"981","달콤 짭짤 코파츄 :다영 과학동화","지은이: 다영 ;그린이: 밤코","창비","2023","2","9788936448554","73400","400","169",
"981","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","3","9788950937454","74400","472","169",
"981","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019-2020","32","9788950981563","77720","711.4","169",
"981","친구 사귀기 ","김영진 글·그림","길벗어린이","2018","8","9788955824476","77810","813.7","169",
"981","하여튼 이상해 :현단 그림책 ","지은이: 현단","뜨인돌출판","2025","","9788958070528","77810","813.7","169",
"981","수상한 과자 가게 ","박보람 글 ;송수혜 그림","제제의숲","2022","","9791158732424","77810","813.7","169",
"981","놓지 마 과학!","글·그림: 신태훈,나승훈","위즈덤하우스","2016","18","9791168126336","77400","408","169",
"981","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","30","9791171171941","74900","980.2","169",
"981","문어 목욕탕 ","최민지 글·그림","노란상상","2018","50","9791188867127","77810","813.7","169",
"981","설민석의 한국사 대모험","글: 설민석,그림: 정현희","Dankkum i(단꿈아이)","2022","25","9791193031025","74910","911","169",
"981","설민석의 한국사 대모험","글: 설민석,그림: 정현희","Dankkum i(단꿈아이)","2022","29","9791193031636","74910","911","169",
"992","수박맨 :하누 그림책 ","글·그림: 하누","웅진씽크빅","2024","","9788901282763","74810","813.7","168",
"992","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","26","9788950971618","74800","219","168",
"992","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019-2020","31","9788950981556","77720","711.4","168",
"992","브로콜리지만 사랑받고 싶어 ","별다름,서영 그림","키다리","2021","62","9791157855506","77810","813.7","168",
"992","엄마를 구출하라! :김영진 그림책 ","김영진","책읽는곰","2025","","9791158365110","77810","813.7","168",
"992","넌 토끼가 아니야 ","백승임 글 ;윤봉선 그림","노란돼지","2023","","9791159953224","77810","813.7","168",
"992","노을 수프 ","글·그림: 문채빈","미래엔","2021","","9791164138623","77810","813.7","168",
"992","오줌을 참는 기막힌 방법 :차야다 그림책 ","글·그림: 차야다","북극곰","2025","","9791165882815","74810","813.7","168",
"992","왔구마 :고구마구마","글: 조주희,이두희","킨더랜드","2023","6","9791170820635","74810","813.7","168",
